SMILES
Cc1ccc2c(cc(c(c2n1)O)Br)Br
c1c(c(=O)[nH]c(=O)n1[C@@H]2C[C@H]([C@@H](O2)CO)O)Br
c1cc2c(cc(c(c2nc1)O)Br)Br
C[NH+](C)CCc1c[nH]c2c1cc(cc2)O
CC(=O)Nc1ccc(cc1)OC(C)(C)C
C[C@H](CCc1ccc(cc1)O)[NH2+]C[C@@H](c2ccc(cc2)O)O
CC(C)(C)c1cc(ccc1O)OC
Cn1c2c(nc1N(C)CCO)n(c(=O)n(c2=O)C)C
Cn1cnc2c1c(=O)n(c(=O)n2C)C
CC1([C@H](CC[C@@]1(C)C(=O)[O-])C(=O)[O-])C
CC[C@]1(c2cc-3n(c(=O)c2COC1=O)Cc4c3nc5ccccc5c4)O
CNC(=O)Oc1cccc2c1cccc2
c1ccc2c(c1)c(nc(=O)o2)[O-]
c1cc(ccc1C(=O)[O-])S(=O)(=O)N
C[C@@H]([C@H](c1ccccc1)O)[NH3+]
C[C@@H](C(=O)c1ccccc1)[NH3+]
COC1=CC(=O)O[C@@H](C1)/C=C/c2ccccc2
c1ccc2cc3c(cc2c1)c(=O)n(cn3)N
c1cc(ccc1CCC(=O)[O-])OC(=O)C2CCC(CC2)C[NH3+]
c1cc(ccc1Nc2ncnc(n2)N)Cl
c1cc(ccc1S(=O)(=O)/N=C(/NC2CCCCC2)\[O-])Cl
c1cc(c2c(c1O)CCC2)Cl
C[NH+](C)CCN(Cc1ccc(s1)Cl)c2cccc[nH+]2
Cc1cc(c(cc1Cl)C(C)C)O
c1cc2c(cc(c(c2nc1)O)Cl)Cl
Cc1cc(cc(c1Cl)C)O
Cc1cc(n(c(=O)c1)[O-])C2CCCCC2
c1ccc(cc1)[C@]2(CCCC[C@@H]2C(=O)[O-])O
C/C(=C/C(=O)[O-])/C1CCCCC1
C[NH+](C)CC/C=C\1/c2ccccc2COc3c1cccc3
CC(C)[NH2+][C@H]1C2CCC([C@@]1(c3ccc(c(c3)Cl)Cl)O)CC2
C=C[C@@H]1C[NH+]2CC[C@H]1C[C@@H]2[C@@H](c3ccnc4c3cccc4)O
C=C[C@@H]1C[NH+]2CC[C@H]1C[C@H]2[C@H](c3ccnc4c3cccc4)O
CCOC(=O)c1cc(nc2c1cccc2)c3ccccc3
c1ccc(c(c1)C2CC2)OCC3=[NH+]CCN3
Cc1ccc2c(c1)[C@@H]3C[NH+](CC[C@H]3N2)C
c1ccc2c(c1)C=Cc3ccccc3C2C(=O)N
C1[C@@H]2N(C1=O)[C@@H](/C(=C/CO)/O2)C(=O)[O-]
C[C@](c1ccccc1)(c2ccc(cc2)Cl)OCC[C@@H]3CCC[NH+]3C
CN1c2ccc(cc2N(C(=O)CC1=O)c3ccccc3)Cl
C[C@@H](Cc1ccccc1)[NH2+]Cc2ccccc2Cl
c1cc(ccc1NC(=O)c2cc(ccc2O)Br)Cl
C[NH+](C)CCCn1c2ccc(cc2n(c1=O)c3ccccc3)Cl
CC(C)(C(=O)[O-])Oc1ccc(cc1)Cl
c1cc(c(c(c1)Cl)NC2=[NH+]CCN2)Cl
Cc1c(cccc1Cl)Nc2c(cccn2)C(=O)[O-]
Cc1cc(c(n1c2ccc(cc2)Cl)C)CC(=O)[O-]
c1c2c(cc(c1Cl)S(=O)(=O)N)C(=O)N(C2)C3CCCCC3
CCc1nc2ccccc2c(=O)n1c3c(cccc3Cl)Cl
CC(C)(Cc1ccccc1Cl)[NH3+]
CCc1cc2c(s1)N(C(=O)CN=C2c3ccccc3Cl)C
c1cc2c(ccc(c2nc1)O)Cl
C[NH+]1[C@H]2CC[C@@H]1[C@@H]([C@@H](C2)OC(=O)c3ccccc3)C(=O)OC
c1ccc(c(c1)C(=O)OCC(=O)N)Nc2cccc(c2)C(F)(F)F
C[N+]1=Cc2c(cc3c(c2OC)OCO3)CC1
CN1[C@H](CCC1=O)c2cccnc2
CCc1c(c(=O)ccn1CC)O
Cc1cccc(c1OC(=O)C)C(=O)[O-]
C=C(c1ccccc1OCc2cccc(c2)Cl)n3ccnc3
CC1([C@H]([C@@H](c2cc(ccc2O1)C#N)N3CCCC3=O)O)C
C[C@@H]1[C@H]2Cc3ccc(cc3[C@@]1(CC[NH+]2CC4CC4)C)O
C[NH+]1CCC(=C(c2ccc(cc2)Cl)c3ccccn3)CC1
CC1([NH+]=C(N=C(N1c2ccc(cc2)Cl)N)N)C
c1ccc2c(c1)CCc3ccccc3C2C(=O)N
C1CC1Nc2nc(nc(n2)N)N
CC[NH+](CC)CCNc1cc[nH+]c2c1cc3ccccc3c2
Cc1cc2nc(nc(n2n1)N)N
Cc1ccccc1N2CC[NH+](CC2)CCc3nnc4n3CCCC4
Cc1c(c2ccccc2n1CCC(=O)[O-])Cn3ccnc3
C[C@@]12CCC3=C([C@H]1CCC2=O)CCc4c3ccc(c4)O
c1cc2c(nc1)C(=C3CC[NH2+]CC3)c4ccc(cc4CC2)Cl
Cc1c(cnc(c1O)C)CO
C[C@@H](C1=[NH+]CCN1)Oc2c(cccc2Cl)Cl
COC(=O)[C@H](c1ccccc1)[C@@H]2CCCC[NH2+]2
CCOC(=O)[C@]1(CCC=C[C@@H]1[NH+](C)C)c2ccccc2
CC(=O)Nc1ccc(cc1)OC(=O)C
CC[NH+](CC)CCOc1ccc2c(c1)sc(n2)N(C)C
CNC(=O)c1ccc(c(c1)S(=O)(=O)NC)Cl
CN1c2ccccc2C(=O)N(c3c1cccc3)CC[NH+](C)C
c1c(cc(c(c1C(=O)N)O)Br)Br
Cc1cc(c(c(c1Cl)C)Cl)O
c1ccc(c(c1)CC(=O)[O-])Nc2c(cccc2Cl)Cl
c1cc(c(c(c1)Cl)Cl)Nc2c(cccn2)C(=O)[O-]
C/C=C(/C(=C/C)/c1ccc(cc1)O)\c2ccc(cc2)O
CCOC(=O)c1ccccc1C(=O)OCC
CCN(CC)C(=O)N1CC[NH+](CC1)C
CC/C(=C(/CC)\c1ccc(cc1)O)/c2ccc(cc2)O
CCN(CC)C(=O)c1cccc(c1)C
c1ccc(cc1)c2ccc(cc2)CC(=O)Nc3ccccn3
C/C(=C/C(=O)[O-])/c1ccc(cc1OC)OC
C/C(=C(/C)\c1ccc(cc1)O)/c2ccc(cc2)O
c1ccc(c(c1)N)NC(=O)c2ccc(cc2)N
c1ccc(cc1)Cc2ccc(cc2)OC(=O)N
C[NH+]1[C@@H]2CC[C@H]1CC(C2)OC(=O)C(c3ccccc3)c4ccccc4
CC(=O)Oc1cccc(c1OC(=O)C)C(=O)[O-]
c1ccc2c(c1)ccc(c2Br)O
c1cc2cc3cccc(c3c(c2c(c1)O)O)O
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C
CCc1c(n2cc(nc2nc1OC)C(=O)c3ccccc3)C
C[NH+](C)CC/C=C\1/c2ccccc2CSc3c1cccc3
C[NH+](C)CC/C=C/1\c2ccccc2COc3c1cccc3
C[C@H]1[C@@H]([C@@H]([C@H](O1)n2cc(c(=O)[nH]c2=O)F)O)O
Cc1ccc(c(c1)n2nc3ccccc3n2)O
CCn1cc(c(=O)c2c1cc3c(c2)OCC3)C(=O)[O-]
CCOC(=O)COc1ccc2c(=O)cc(oc2c1)c3ccccc3
c1cc(c(c(c1)Cl)Nc2cscc2CC(=O)[O-])Cl
c1cc(c2c(c1)OCCO2)N3CC[NH2+]CC3
CCOc1c(cnn(c1=O)C)N2CCOCC2
c1ccc(cc1)CCNc2ccccc2C(=O)[O-]
c1cc(cc(c1)O)C[C@@H]2COC(=O)[C@H]2Cc3cccc(c3)O
c1ccc(cc1)C2=NCc3nncn3-c4c2cc(cc4)Cl
CC[NH+](CC)CCn1cnc2c1c(=O)n(c(=O)n2C)C
CCc1ccccc1n2c(nc3ccccc3c2=O)C
CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)[O-]
CCOc1ccccc1C(=O)N
C#CC1(CCCCC1)OC(=O)N
CCOc1cc(ccc1C(=O)OC)NC(=O)C
CCOC(=O)c1ccc(cc1)O
